Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
144;3;trainbr;poslin;purelin;purelin;15;30;15.91995313;42.81194289;0.992847712;20.50548724;0.998601595;35.6754106;0.913282939;10.94896649;5.851818903;0.994314282;23.28129415;0.997948177;21.1518425;0.853871873;15.09278357;14.40262896;0.993858038;21.29383137;0.998615859;20.67487852;0.901025161;37.32077958;0.99094493;21.32256847;0.998207043;26.51070519;0.89627553;0.8707825;0.147484182;28.38468441
61;2;trainbr;poslin;softmax;purelin;20;5;3.680445761;35.54224578;0.998018522;12.61989337;0.999718076;35.64252659;0.892800286;4.564193707;58.33969251;0.997760588;9.176347044;0.999880046;53.54973776;0.926400058;5.201316634;59.44805602;0.997744605;9.116449697;0.999580431;46.56426674;0.893999961;39.7458704;0.997608288;11.92918606;0.999418026;33.69743993;0.887240251;0.768446025;1;28.45749879
115;5;trainbr;poslin;purelin;tansig;30;5;6.200198536;36.06756374;0.998017828;34.83363646;0.999243083;23.94973184;0.920571789;6.245555237;22.63148031;0.998524246;37.94158135;0.999269903;29.22600746;0.935635318;5.958796795;16.30503429;0.997466808;37.46616715;0.999463574;20.80464869;0.929629266;30.50795119;0.997776754;32.96852816;0.99892279;21.9941275;0.911339082;0.881042728;0.447634533;28.49020228
96;2;trainbr;poslin;purelin;tansig;10;30;33.04709259;16.50480851;0.984704827;43.82157087;0.99707478;27.32469157;0.890448149;18.37788404;15.54100894;0.99269648;40.86381438;0.998428989;26.18447974;0.908060127;39.12481336;16.11189211;0.983528101;39.2967611;0.996266539;40.65390493;0.87415343;22.22514145;0.98699317;38.25913666;0.996204031;25.04907748;0.882051695;0.869121845;0.167418047;28.51111853
135;3;trainbr;poslin;purelin;purelin;10;15;11.2422492;30.34633357;0.996525673;24.68626643;0.998342833;31.82473361;0.909247977;13.05406281;52.62165316;0.996984135;24.51728202;0.998332772;41.66063429;0.916281918;14.21784535;22.99929089;0.996670274;23.04877069;0.998075429;25.16838628;0.907145713;35.61694899;0.995208635;24.04480012;0.997308329;26.27079277;0.903451182;0.786913774;0.231564521;28.64418063
98;4;trainbr;poslin;purelin;tansig;15;10;13.95989192;23.02605923;0.996289843;46.35346277;0.998038621;23.02966582;0.922696636;13.64200754;41.96757723;0.997680297;46.05704771;0.998398833;28.20927176;0.923278404;13.2617297;13.96302539;0.994506977;52.36858874;0.996814872;15.33663702;0.842553436;21.48596431;0.996221731;42.93991682;0.997092493;21.76491429;0.904032745;0.916835659;0.478165678;28.73026514
100;2;trainbr;poslin;purelin;tansig;15;20;27.02027825;48.90655979;0.982028897;20.3682094;0.998990756;30.85346375;0.91611642;39.51102188;59.30721841;0.977068424;21.69732714;0.998982838;43.96691438;0.916217278;32.95556811;14.48616662;0.977396869;16.74130795;0.998962604;21.97199917;0.899352474;42.49022859;0.982975514;18.49242035;0.998159473;25.94757854;0.909311419;0.811036702;0.336248811;28.97674249
163;5;trainbr;poslin;purelin;purelin;35;5;3.702515675;18.56739751;0.99841097;12.45298442;0.999640637;51.28716653;0.899824275;3.469855773;39.77481248;0.999023888;11.71334511;0.999673285;72.70069496;0.931867526;5.714618669;16.47689151;0.997903981;11.37338193;0.999541619;45.29850546;0.917608554;30.83090643;0.997737252;11.11760783;0.999346077;45.03516287;0.8958906;0.890276255;0.31246804;28.99455904
159;3;trainbr;poslin;purelin;purelin;30;15;12.173709;36.87357748;0.994470497;19.15327138;0.99889429;50.26606354;0.950637899;12.67082571;12.65419657;0.994042643;24.15645497;0.998435931;27.5840658;0.948352685;12.39933642;22.40858562;0.99541318;14.12447279;0.99868848;39.97719828;0.950539483;29.33102881;0.994558502;17.9773706;0.998072091;40.17544764;0.941894806;0.837082914;0.330590949;29.16128235
97;4;trainbr;poslin;purelin;tansig;15;5;9.402491291;20.86777134;0.994965357;42.19147843;0.999396163;15.81804056;0.959976345;11.30972822;9.595741567;0.992695164;54.11338786;0.999105494;15.16378799;0.937274907;7.950379389;16.25206186;0.996714469;55.52082651;0.999364358;14.57814299;0.955445589;30.08864551;0.994600797;42.21766929;0.999091519;15.38533547;0.954586378;0.775182607;0.690536183;29.23055009
