Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
191;2;traingdx;tansig;purelin;tansig;30;25;3010.333063;57.91384635;0.826007078;64.96067377;0.331607429;105.9761084;-0.287101416;5243.202883;63.48130608;0.853011991;76.4698502;0.370079948;151.1544602;-0.378876993;3503.072022;51.6700058;0.875936361;70.57292318;0.500233841;211.687612;-0.528725849;73.42901915;0.802170583;71.73070455;0.308782026;116.2715947;-0.275938093;0.912844503;0.440434065;87.14377281
233;5;traingdx;tansig;purelin;tansig;25;25;109.398657;31.53663459;0.953597335;98.57017354;0.989003092;148.7906035;-0.078554685;103.4474071;27.37479531;0.958088852;87.95241475;0.988410375;142.872692;-0.072074003;165.9778952;33.5132563;0.940875973;81.0275556;0.985785745;195.8558793;-0.047622653;29.86822849;0.947100347;85.85570664;0.98566908;145.7309142;-0.091045588;0.865471404;0.3172459;87.15161643
416;5;traingdx;purelin;softmax;tansig;30;25;3429.750146;104.5448017;0.921486866;68.29487738;0.941751295;95.61483901;0.791920661;3106.019714;159.9126176;0.913280803;71.36298608;0.934193648;90.27716945;0.773119739;3849.908209;78.27701429;0.943085195;68.11700767;0.943771923;105.1811479;0.771759602;107.861279;0.926743872;72.54414745;0.935146786;81.2286695;0.793531735;0.283059667;1;87.21136531
295;4;traingdx;logsig;softmax;purelin;30;20;93.07386697;37.04802569;0.958827522;128.2539699;0.991525736;132.2404833;-0.833269133;107.4909711;50.25031506;0.944834314;87.24394535;0.989945523;129.9644099;-0.811077418;100.9553411;39.92858185;0.952286724;129.7240839;0.988123177;124.1663552;-0.764198693;49.32273189;0.954822942;100.2224736;0.989846576;112.2034863;-0.820927224;0.868043053;1;87.24956392
27;1;traingdx;poslin;softmax;purelin;30;30;42.9634413;92.21612648;0.976960955;50.2289375;0.997226288;130.0943477;-0.00626861;68.43999345;53.43508147;0.959212169;46.76919608;0.996963098;150.5669331;-0.06624958;37.17261483;46.4157216;0.976693343;42.91761151;0.997847223;75.76512197;-0.137943281;111.1205559;0.97368252;43.40913395;0.996915985;107.4203899;-0.030163118;0.727213339;1;87.31669326
18;1;traingdx;poslin;softmax;purelin;15;30;83.39235485;73.13198382;0.947185535;65.48016038;0.996883169;155.5165776;-0.706772516;91.82296758;76.56743897;0.948354009;69.4444796;0.996284291;185.2660285;-0.720972049;72.10045548;30.92182934;0.935850471;66.17686147;0.997264889;133.2158829;-0.652336066;73.06186345;0.944350692;54.73433272;0.996506035;134.2871228;-0.712758038;0.674513392;1;87.36110633
57;3;traingdx;poslin;purelin;tansig;30;30;3425.695963;82.18696133;0.721793394;67.72515448;0.363375806;114.1989028;0.610029703;3217.167814;71.49407817;0.663630313;65.64252678;0.229227098;83.52262766;0.685591661;3453.623495;83.21313974;0.72663999;68.9241547;0.438964824;114.8548988;0.59529332;78.31055655;0.680997448;71.70070787;0.299199254;112.4708359;0.560840139;0.929487829;0.352219145;87.49403345
273;1;traingdx;logsig;softmax;tansig;15;30;6701.441702;99.42748092;;67.71293196;1.29029E-16;105.1925678;-4.9918E-16;7768.106537;96.46017699;;71.05387531;9.96849E-17;163.800184;-2.46004E-16;7078.942549;100;;71.15417857;1.27788E-16;61.3515123;1.06868E-15;98.4;;72.54832698;-1.25697E-16;91.54599779;-1.14195E-15;0.934137265;1;87.49810826
271;2;traingdx;logsig;softmax;tansig;15;20;6808.179179;99.04580153;;66.66119249;1.97016E-18;109.6359021;-6.82428E-16;7398.52024;99.11504425;;74.31932715;1.79742E-17;100.6421972;2.90064E-17;6953.562434;99.11504425;;72.76581948;-6.26316E-18;107.5201865;2.79669E-16;98.4;;72.54832698;-1.25697E-16;92.01739679;1.19043E-15;0.933100539;1;87.65524126
431;2;traingdx;purelin;softmax;purelin;30;25;152.4321303;58.95757883;0.928906138;80.04445862;0.984229904;121.9109494;-0.814753132;182.4004517;177.4611305;0.92175858;73.42635987;0.985115409;136.5290914;-0.843603631;136.4354184;37.98683834;0.94717695;66.33810261;0.986447824;122.3052719;-0.845356556;81.5754717;0.922880297;73.16192484;0.978843175;108.3087037;-0.833479101;0.350770036;1;87.68203341
